sample_idx,true_label,target_label,initial_pred,adv_label,success,queries,l2_mag,note
916,2,4.0,2,4.0,True,98,1038.0361328125,Targeted I-FGSM success
916,2,5.0,2,5.0,True,72,863.5485229492188,Targeted I-FGSM success
916,2,6.0,2,6.0,True,70,812.7078247070312,Targeted I-FGSM success
916,2,7.0,2,7.0,True,110,1028.1654052734375,Targeted I-FGSM success
916,2,8.0,2,8.0,True,28,434.3535461425781,Targeted I-FGSM success
916,2,9.0,2,9.0,True,90,1113.8824462890625,Targeted I-FGSM success
922,2,0.0,2,0.0,True,76,1026.84326171875,Targeted I-FGSM success
922,2,1.0,2,2.0,False,200,,Targeted I-FGSM
922,2,3.0,2,3.0,True,88,1040.0384521484375,Targeted I-FGSM success
922,2,4.0,2,2.0,False,200,,Targeted I-FGSM
922,2,5.0,2,5.0,True,98,1102.625,Targeted I-FGSM success
922,2,6.0,2,6.0,True,72,921.7147216796875,Targeted I-FGSM success
922,2,7.0,2,2.0,False,200,,Targeted I-FGSM
922,2,8.0,2,8.0,True,68,900.2466430664062,Targeted I-FGSM success
922,2,9.0,2,9.0,True,80,970.5482788085938,Targeted I-FGSM success
933,2,0.0,2,0.0,True,76,990.1530151367188,Targeted I-FGSM success
933,2,1.0,2,1.0,True,92,1086.422607421875,Targeted I-FGSM success
933,2,3.0,2,3.0,True,62,804.1566772460938,Targeted I-FGSM success
933,2,4.0,2,4.0,True,98,1167.963134765625,Targeted I-FGSM success
933,2,5.0,2,5.0,True,72,943.1129150390625,Targeted I-FGSM success
933,2,6.0,2,6.0,True,128,1129.780517578125,Targeted I-FGSM success
933,2,7.0,2,7.0,True,90,1076.645751953125,Targeted I-FGSM success
933,2,8.0,2,8.0,True,50,738.9796752929688,Targeted I-FGSM success
933,2,9.0,2,9.0,True,80,921.0401611328125,Targeted I-FGSM success
958,2,0.0,2,0.0,True,82,1132.951416015625,Targeted I-FGSM success
958,2,1.0,2,2.0,False,200,,Targeted I-FGSM
958,2,3.0,2,3.0,True,74,931.2293090820312,Targeted I-FGSM success
958,2,4.0,2,4.0,True,68,863.6694946289062,Targeted I-FGSM success
958,2,5.0,2,5.0,True,98,1150.871826171875,Targeted I-FGSM success
958,2,6.0,2,6.0,True,86,1163.44921875,Targeted I-FGSM success
958,2,7.0,2,7.0,True,92,1047.06640625,Targeted I-FGSM success
958,2,8.0,2,8.0,True,78,1076.7850341796875,Targeted I-FGSM success
958,2,9.0,2,9.0,True,82,958.7382202148438,Targeted I-FGSM success
965,2,0.0,2,0.0,True,54,615.8912353515625,Targeted I-FGSM success
965,2,1.0,2,2.0,False,200,,Targeted I-FGSM
965,2,3.0,2,3.0,True,48,619.0234375,Targeted I-FGSM success
965,2,4.0,2,4.0,True,70,764.6162719726562,Targeted I-FGSM success
965,2,5.0,2,5.0,True,62,662.8431396484375,Targeted I-FGSM success
965,2,6.0,2,6.0,True,70,823.4901123046875,Targeted I-FGSM success
965,2,7.0,2,7.0,True,54,670.7421264648438,Targeted I-FGSM success
965,2,8.0,2,8.0,True,26,381.0590515136719,Targeted I-FGSM success
965,2,9.0,2,9.0,True,40,535.0392456054688,Targeted I-FGSM success
32,3,0.0,3,0.0,True,152,1289.9903564453125,Targeted I-FGSM success
32,3,1.0,3,3.0,False,200,,Targeted I-FGSM
32,3,2.0,3,2.0,True,70,970.4452514648438,Targeted I-FGSM success
32,3,4.0,3,3.0,False,200,,Targeted I-FGSM
32,3,5.0,3,5.0,True,94,1130.9827880859375,Targeted I-FGSM success
32,3,6.0,3,8.0,False,200,,Targeted I-FGSM
32,3,7.0,3,3.0,False,200,,Targeted I-FGSM
32,3,8.0,3,8.0,True,58,891.4314575195312,Targeted I-FGSM success
32,3,9.0,3,9.0,True,126,1284.2332763671875,Targeted I-FGSM success
33,3,0.0,3,0.0,True,132,1206.1060791015625,Targeted I-FGSM success
33,3,1.0,3,3.0,False,200,,Targeted I-FGSM
33,3,2.0,3,2.0,True,68,835.9228515625,Targeted I-FGSM success
33,3,4.0,3,4.0,True,106,1164.5604248046875,Targeted I-FGSM success
33,3,5.0,3,5.0,True,64,747.7686767578125,Targeted I-FGSM success
33,3,6.0,3,6.0,True,200,1446.031494140625,Targeted I-FGSM success
33,3,7.0,3,3.0,False,200,,Targeted I-FGSM
33,3,8.0,3,8.0,True,46,658.4147338867188,Targeted I-FGSM success
33,3,9.0,3,9.0,True,46,612.7380981445312,Targeted I-FGSM success
51,3,0.0,3,0.0,True,76,1013.4263916015625,Targeted I-FGSM success
51,3,1.0,3,3.0,False,200,,Targeted I-FGSM
51,3,2.0,3,2.0,True,54,754.5037841796875,Targeted I-FGSM success
51,3,4.0,3,4.0,True,98,1121.7427978515625,Targeted I-FGSM success
51,3,5.0,3,5.0,True,68,841.4124755859375,Targeted I-FGSM success
51,3,6.0,3,6.0,True,128,1266.9964599609375,Targeted I-FGSM success
51,3,7.0,3,3.0,False,200,,Targeted I-FGSM
51,3,8.0,3,8.0,True,54,775.2348022460938,Targeted I-FGSM success
51,3,9.0,3,9.0,True,58,778.38232421875,Targeted I-FGSM success
66,3,0.0,3,0.0,True,42,519.3419189453125,Targeted I-FGSM success
66,3,1.0,3,1.0,True,42,449.09576416015625,Targeted I-FGSM success
66,3,2.0,3,2.0,True,28,387.9291076660156,Targeted I-FGSM success
66,3,4.0,3,4.0,True,46,549.3514404296875,Targeted I-FGSM success
66,3,5.0,3,5.0,True,30,389.9166564941406,Targeted I-FGSM success
66,3,6.0,3,6.0,True,36,459.45184326171875,Targeted I-FGSM success
66,3,7.0,3,7.0,True,50,557.9883422851562,Targeted I-FGSM success
66,3,8.0,3,8.0,True,40,556.2993774414062,Targeted I-FGSM success
66,3,9.0,3,9.0,True,40,523.5054931640625,Targeted I-FGSM success
74,3,0.0,3,0.0,True,64,748.4484252929688,Targeted I-FGSM success
74,3,1.0,3,3.0,False,200,,Targeted I-FGSM
74,3,2.0,3,2.0,True,30,406.03448486328125,Targeted I-FGSM success
74,3,4.0,3,4.0,True,82,938.9866943359375,Targeted I-FGSM success
74,3,5.0,3,5.0,True,56,671.8876342773438,Targeted I-FGSM success
74,3,6.0,3,6.0,True,68,854.5794067382812,Targeted I-FGSM success
74,3,7.0,3,3.0,False,200,,Targeted I-FGSM
74,3,8.0,3,8.0,True,18,271.61370849609375,Targeted I-FGSM success
74,3,9.0,3,9.0,True,50,602.9369506835938,Targeted I-FGSM success
76,3,0.0,3,0.0,True,34,412.8353271484375,Targeted I-FGSM success
76,3,1.0,3,1.0,True,72,651.6333618164062,Targeted I-FGSM success
76,3,2.0,3,2.0,True,28,377.1418762207031,Targeted I-FGSM success
76,3,4.0,3,4.0,True,40,507.7420654296875,Targeted I-FGSM success
76,3,5.0,3,5.0,True,26,340.7858581542969,Targeted I-FGSM success
76,3,6.0,3,6.0,True,38,448.6791687011719,Targeted I-FGSM success
76,3,7.0,3,7.0,True,38,458.2903137207031,Targeted I-FGSM success
76,3,8.0,3,8.0,True,18,277.54998779296875,Targeted I-FGSM success
76,3,9.0,3,9.0,True,40,524.5245361328125,Targeted I-FGSM success
81,3,0.0,3,0.0,True,58,699.2553100585938,Targeted I-FGSM success
81,3,1.0,3,1.0,True,48,519.2494506835938,Targeted I-FGSM success
81,3,2.0,3,2.0,True,38,490.1061096191406,Targeted I-FGSM success
81,3,4.0,3,4.0,True,54,638.2107543945312,Targeted I-FGSM success
81,3,5.0,3,5.0,True,50,631.4847412109375,Targeted I-FGSM success
81,3,6.0,3,6.0,True,70,803.2714233398438,Targeted I-FGSM success
81,3,7.0,3,7.0,True,54,608.0921020507812,Targeted I-FGSM success
81,3,8.0,3,8.0,True,28,426.10797119140625,Targeted I-FGSM success
81,3,9.0,3,9.0,True,38,513.929931640625,Targeted I-FGSM success
82,3,0.0,3,0.0,True,44,605.1297607421875,Targeted I-FGSM success
82,3,1.0,3,3.0,False,200,,Targeted I-FGSM
82,3,2.0,3,2.0,True,40,568.6694946289062,Targeted I-FGSM success
82,3,4.0,3,4.0,True,100,1018.383056640625,Targeted I-FGSM success
82,3,5.0,3,5.0,True,56,681.628173828125,Targeted I-FGSM success
82,3,6.0,3,6.0,True,76,953.3955078125,Targeted I-FGSM success
82,3,7.0,3,7.0,True,102,1093.6507568359375,Targeted I-FGSM success
82,3,8.0,3,8.0,True,32,504.8782043457031,Targeted I-FGSM success
82,3,9.0,3,9.0,True,50,677.586181640625,Targeted I-FGSM success
85,3,0.0,3,0.0,True,56,691.8880004882812,Targeted I-FGSM success
85,3,1.0,3,1.0,True,90,910.191162109375,Targeted I-FGSM success
85,3,2.0,3,2.0,True,36,471.4520263671875,Targeted I-FGSM success
85,3,4.0,3,4.0,True,62,766.5670166015625,Targeted I-FGSM success
85,3,5.0,3,5.0,True,60,728.6364135742188,Targeted I-FGSM success
85,3,6.0,3,6.0,True,58,684.343505859375,Targeted I-FGSM success
85,3,7.0,3,7.0,True,90,1010.0994873046875,Targeted I-FGSM success
85,3,8.0,3,8.0,True,32,474.0010681152344,Targeted I-FGSM success
85,3,9.0,3,9.0,True,60,808.1268310546875,Targeted I-FGSM success
91,3,0.0,3,0.0,True,94,1126.1527099609375,Targeted I-FGSM success
91,3,1.0,3,3.0,False,200,,Targeted I-FGSM
91,3,2.0,3,2.0,True,66,792.26318359375,Targeted I-FGSM success
91,3,4.0,3,4.0,True,106,1186.9473876953125,Targeted I-FGSM success
91,3,5.0,3,5.0,True,64,845.0751342773438,Targeted I-FGSM success
91,3,6.0,3,8.0,False,200,,Targeted I-FGSM
91,3,7.0,3,7.0,True,188,1277.8094482421875,Targeted I-FGSM success
91,3,8.0,3,8.0,True,30,447.5399475097656,Targeted I-FGSM success
91,3,9.0,3,9.0,True,54,728.230712890625,Targeted I-FGSM success
120,3,,5,,False,1,,Already misclassified
122,3,0.0,3,0.0,True,74,893.017333984375,Targeted I-FGSM success
122,3,1.0,3,3.0,False,200,,Targeted I-FGSM
122,3,2.0,3,2.0,True,50,670.0641479492188,Targeted I-FGSM success
122,3,4.0,3,4.0,True,98,1067.1531982421875,Targeted I-FGSM success
122,3,5.0,3,5.0,True,76,850.9382934570312,Targeted I-FGSM success
122,3,6.0,3,6.0,True,96,1150.746337890625,Targeted I-FGSM success
122,3,7.0,3,7.0,True,102,1060.6177978515625,Targeted I-FGSM success
122,3,8.0,3,8.0,True,50,747.2182006835938,Targeted I-FGSM success
122,3,9.0,3,9.0,True,58,748.8424682617188,Targeted I-FGSM success
133,3,0.0,3,0.0,True,76,917.5838012695312,Targeted I-FGSM success
133,3,1.0,3,1.0,True,146,1093.566650390625,Targeted I-FGSM success
133,3,2.0,3,2.0,True,52,707.6163940429688,Targeted I-FGSM success
133,3,4.0,3,4.0,True,80,928.6371459960938,Targeted I-FGSM success
133,3,5.0,3,5.0,True,60,725.0965576171875,Targeted I-FGSM success
133,3,6.0,3,6.0,True,86,1006.59375,Targeted I-FGSM success
133,3,7.0,3,3.0,False,200,,Targeted I-FGSM
133,3,8.0,3,8.0,True,38,569.4382934570312,Targeted I-FGSM success
133,3,9.0,3,9.0,True,46,638.7722778320312,Targeted I-FGSM success
137,3,0.0,3,0.0,True,46,660.8184204101562,Targeted I-FGSM success
137,3,1.0,3,4.0,False,200,,Targeted I-FGSM
137,3,2.0,3,2.0,True,44,610.9443359375,Targeted I-FGSM success
137,3,4.0,3,4.0,True,70,894.4573974609375,Targeted I-FGSM success
137,3,5.0,3,5.0,True,58,767.191650390625,Targeted I-FGSM success
137,3,6.0,3,8.0,False,200,,Targeted I-FGSM
137,3,7.0,3,7.0,True,82,963.7084350585938,Targeted I-FGSM success
137,3,8.0,3,8.0,True,42,619.5054321289062,Targeted I-FGSM success
137,3,9.0,3,9.0,True,44,594.4981079101562,Targeted I-FGSM success
147,3,0.0,3,0.0,True,100,1177.8026123046875,Targeted I-FGSM success
147,3,1.0,3,3.0,False,200,,Targeted I-FGSM
147,3,2.0,3,2.0,True,32,442.4477233886719,Targeted I-FGSM success
147,3,4.0,3,4.0,True,94,1047.5972900390625,Targeted I-FGSM success
147,3,5.0,3,5.0,True,80,921.2138671875,Targeted I-FGSM success
147,3,6.0,3,8.0,False,200,,Targeted I-FGSM
147,3,7.0,3,3.0,False,200,,Targeted I-FGSM
147,3,8.0,3,8.0,True,46,593.8013305664062,Targeted I-FGSM success
147,3,9.0,3,9.0,True,62,787.022216796875,Targeted I-FGSM success
152,3,0.0,3,0.0,True,62,701.3444213867188,Targeted I-FGSM success
152,3,1.0,3,1.0,True,34,373.31488037109375,Targeted I-FGSM success
152,3,2.0,3,2.0,True,24,309.16986083984375,Targeted I-FGSM success
152,3,4.0,3,4.0,True,48,553.8284912109375,Targeted I-FGSM success
152,3,5.0,3,5.0,True,42,534.48291015625,Targeted I-FGSM success
152,3,6.0,3,6.0,True,64,757.6060791015625,Targeted I-FGSM success
152,3,7.0,3,7.0,True,20,238.94351196289062,Targeted I-FGSM success
152,3,8.0,3,8.0,True,6,98.58499145507812,Targeted I-FGSM success
152,3,9.0,3,9.0,True,32,414.16302490234375,Targeted I-FGSM success
162,3,0.0,3,0.0,True,76,990.4554443359375,Targeted I-FGSM success
162,3,1.0,3,3.0,False,200,,Targeted I-FGSM
162,3,2.0,3,2.0,True,58,783.742919921875,Targeted I-FGSM success
162,3,4.0,3,4.0,True,82,968.3697509765625,Targeted I-FGSM success
162,3,5.0,3,5.0,True,80,967.0914916992188,Targeted I-FGSM success
162,3,6.0,3,6.0,True,110,1213.5950927734375,Targeted I-FGSM success
162,3,7.0,3,7.0,True,92,1013.1475830078125,Targeted I-FGSM success
162,3,8.0,3,8.0,True,62,873.127685546875,Targeted I-FGSM success
162,3,9.0,3,9.0,True,52,702.9644165039062,Targeted I-FGSM success
167,3,0.0,3,0.0,True,72,884.409423828125,Targeted I-FGSM success
167,3,1.0,3,1.0,True,68,759.2357788085938,Targeted I-FGSM success
167,3,2.0,3,2.0,True,50,619.4150390625,Targeted I-FGSM success
167,3,4.0,3,4.0,True,82,878.3968505859375,Targeted I-FGSM success
167,3,5.0,3,5.0,True,48,655.2533569335938,Targeted I-FGSM success
167,3,6.0,3,6.0,True,118,1250.65185546875,Targeted I-FGSM success
167,3,7.0,3,7.0,True,62,677.4976196289062,Targeted I-FGSM success
167,3,8.0,3,8.0,True,32,475.32305908203125,Targeted I-FGSM success
167,3,9.0,3,9.0,True,30,415.8954162597656,Targeted I-FGSM success
211,3,0.0,3,0.0,True,86,956.8087768554688,Targeted I-FGSM success
211,3,1.0,3,1.0,True,80,913.0881958007812,Targeted I-FGSM success
211,3,2.0,3,2.0,True,66,839.6838989257812,Targeted I-FGSM success
211,3,4.0,3,4.0,True,66,810.1339111328125,Targeted I-FGSM success
211,3,5.0,3,5.0,True,40,526.586181640625,Targeted I-FGSM success
211,3,6.0,3,6.0,True,100,1060.1505126953125,Targeted I-FGSM success
211,3,7.0,3,7.0,True,116,1103.3145751953125,Targeted I-FGSM success
211,3,8.0,3,8.0,True,42,633.2108764648438,Targeted I-FGSM success
211,3,9.0,3,9.0,True,42,600.483154296875,Targeted I-FGSM success
215,3,0.0,3,0.0,True,74,1001.1568603515625,Targeted I-FGSM success
215,3,1.0,3,3.0,False,200,,Targeted I-FGSM
215,3,2.0,3,2.0,True,64,861.4597778320312,Targeted I-FGSM success
215,3,4.0,3,4.0,True,82,997.6407470703125,Targeted I-FGSM success
215,3,5.0,3,5.0,True,82,1002.1292114257812,Targeted I-FGSM success
215,3,6.0,3,6.0,True,174,1350.3973388671875,Targeted I-FGSM success
215,3,7.0,3,7.0,True,94,1002.797607421875,Targeted I-FGSM success
215,3,8.0,3,8.0,True,64,863.4987182617188,Targeted I-FGSM success
215,3,9.0,3,9.0,True,62,816.0906982421875,Targeted I-FGSM success
216,3,0.0,3,0.0,True,62,785.409423828125,Targeted I-FGSM success
216,3,1.0,3,1.0,True,92,1053.96875,Targeted I-FGSM success
216,3,2.0,3,2.0,True,50,668.591796875,Targeted I-FGSM success
216,3,4.0,3,4.0,True,66,800.4298706054688,Targeted I-FGSM success
216,3,5.0,3,5.0,True,42,538.27783203125,Targeted I-FGSM success
216,3,6.0,3,6.0,True,80,990.19140625,Targeted I-FGSM success
216,3,7.0,3,7.0,True,92,1050.2618408203125,Targeted I-FGSM success
216,3,8.0,3,8.0,True,42,631.430908203125,Targeted I-FGSM success
216,3,9.0,3,9.0,True,34,479.1617736816406,Targeted I-FGSM success
247,3,0.0,3,0.0,True,46,577.0537109375,Targeted I-FGSM success
247,3,1.0,3,1.0,True,58,602.0647583007812,Targeted I-FGSM success
247,3,2.0,3,2.0,True,26,339.2801208496094,Targeted I-FGSM success
247,3,4.0,3,4.0,True,58,690.4338989257812,Targeted I-FGSM success
247,3,5.0,3,5.0,True,34,440.2533264160156,Targeted I-FGSM success
247,3,6.0,3,6.0,True,40,491.9512023925781,Targeted I-FGSM success
247,3,7.0,3,7.0,True,152,1169.02734375,Targeted I-FGSM success
247,3,8.0,3,8.0,True,6,103.45046997070312,Targeted I-FGSM success
247,3,9.0,3,9.0,True,46,599.9141845703125,Targeted I-FGSM success
248,3,0.0,3,0.0,True,98,1201.4990234375,Targeted I-FGSM success
248,3,1.0,3,3.0,False,200,,Targeted I-FGSM
248,3,2.0,3,2.0,True,28,391.2109375,Targeted I-FGSM success
248,3,4.0,3,4.0,True,76,835.9395751953125,Targeted I-FGSM success
248,3,5.0,3,5.0,True,110,1163.368408203125,Targeted I-FGSM success
248,3,6.0,3,6.0,True,88,1033.43115234375,Targeted I-FGSM success
248,3,7.0,3,3.0,False,200,,Targeted I-FGSM
248,3,8.0,3,8.0,True,44,625.8729858398438,Targeted I-FGSM success
248,3,9.0,3,9.0,True,106,1142.8494873046875,Targeted I-FGSM success
255,3,0.0,3,0.0,True,62,791.9943237304688,Targeted I-FGSM success
255,3,1.0,3,1.0,True,116,1072.871826171875,Targeted I-FGSM success
255,3,2.0,3,2.0,True,36,510.6398010253906,Targeted I-FGSM success
255,3,4.0,3,4.0,True,82,972.3887939453125,Targeted I-FGSM success
255,3,5.0,3,5.0,True,52,673.532470703125,Targeted I-FGSM success
255,3,6.0,3,6.0,True,98,1172.769775390625,Targeted I-FGSM success
255,3,7.0,3,7.0,True,94,1090.0068359375,Targeted I-FGSM success
255,3,8.0,3,8.0,True,30,447.8448486328125,Targeted I-FGSM success
255,3,9.0,3,9.0,True,42,544.1268310546875,Targeted I-FGSM success
262,3,0.0,3,0.0,True,128,1130.5843505859375,Targeted I-FGSM success
262,3,1.0,3,3.0,False,200,,Targeted I-FGSM
262,3,2.0,3,2.0,True,80,949.0606079101562,Targeted I-FGSM success
262,3,4.0,3,3.0,False,200,,Targeted I-FGSM
262,3,5.0,3,5.0,True,100,1177.018310546875,Targeted I-FGSM success
262,3,6.0,3,6.0,True,136,1232.7412109375,Targeted I-FGSM success
262,3,7.0,3,7.0,True,178,1239.0068359375,Targeted I-FGSM success
262,3,8.0,3,8.0,True,54,776.447021484375,Targeted I-FGSM success
262,3,9.0,3,9.0,True,96,1190.775390625,Targeted I-FGSM success
270,3,0.0,3,0.0,True,38,564.780517578125,Targeted I-FGSM success
270,3,1.0,3,3.0,False,200,,Targeted I-FGSM
270,3,2.0,3,2.0,True,80,956.0115356445312,Targeted I-FGSM success
270,3,4.0,3,4.0,True,58,748.0708618164062,Targeted I-FGSM success
270,3,5.0,3,5.0,True,40,530.621337890625,Targeted I-FGSM success
270,3,6.0,3,6.0,True,60,738.637939453125,Targeted I-FGSM success
270,3,7.0,3,7.0,True,94,1151.3609619140625,Targeted I-FGSM success
270,3,8.0,3,8.0,True,40,579.481689453125,Targeted I-FGSM success
270,3,9.0,3,9.0,True,38,561.068603515625,Targeted I-FGSM success
279,3,0.0,3,0.0,True,94,1080.3916015625,Targeted I-FGSM success
279,3,1.0,3,1.0,True,146,1089.2864990234375,Targeted I-FGSM success
279,3,2.0,3,2.0,True,56,691.8489990234375,Targeted I-FGSM success
279,3,4.0,3,4.0,True,84,1033.3194580078125,Targeted I-FGSM success
279,3,5.0,3,5.0,True,96,1162.2474365234375,Targeted I-FGSM success
279,3,6.0,3,6.0,True,142,1262.3267822265625,Targeted I-FGSM success
279,3,7.0,3,7.0,True,92,1079.9453125,Targeted I-FGSM success
279,3,8.0,3,8.0,True,44,639.3019409179688,Targeted I-FGSM success
279,3,9.0,3,9.0,True,128,1222.9112548828125,Targeted I-FGSM success
285,3,0.0,3,8.0,False,200,,Targeted I-FGSM
285,3,1.0,3,3.0,False,200,,Targeted I-FGSM
285,3,2.0,3,8.0,False,200,,Targeted I-FGSM
285,3,4.0,3,3.0,False,200,,Targeted I-FGSM
285,3,5.0,3,5.0,True,52,635.8568725585938,Targeted I-FGSM success
285,3,6.0,3,8.0,False,200,,Targeted I-FGSM
285,3,7.0,3,3.0,False,200,,Targeted I-FGSM
285,3,8.0,3,8.0,True,58,792.3825073242188,Targeted I-FGSM success
285,3,9.0,3,9.0,True,92,1120.7969970703125,Targeted I-FGSM success
286,3,0.0,3,0.0,True,82,893.3095703125,Targeted I-FGSM success
286,3,1.0,3,1.0,True,98,938.9813842773438,Targeted I-FGSM success
286,3,2.0,3,2.0,True,42,533.01123046875,Targeted I-FGSM success
286,3,4.0,3,4.0,True,82,933.96142578125,Targeted I-FGSM success
286,3,5.0,3,5.0,True,64,818.71240234375,Targeted I-FGSM success
286,3,6.0,3,6.0,True,112,1133.724853515625,Targeted I-FGSM success
286,3,7.0,3,7.0,True,90,921.1259155273438,Targeted I-FGSM success
286,3,8.0,3,8.0,True,38,546.1556396484375,Targeted I-FGSM success
286,3,9.0,3,9.0,True,48,641.3953247070312,Targeted I-FGSM success
303,3,0.0,3,0.0,True,44,611.8153076171875,Targeted I-FGSM success
303,3,1.0,3,1.0,True,86,841.4849853515625,Targeted I-FGSM success
303,3,2.0,3,2.0,True,44,581.8754272460938,Targeted I-FGSM success
303,3,4.0,3,4.0,True,46,557.505126953125,Targeted I-FGSM success
303,3,5.0,3,5.0,True,46,611.4065551757812,Targeted I-FGSM success
303,3,6.0,3,6.0,True,76,879.4129028320312,Targeted I-FGSM success
303,3,7.0,3,7.0,True,36,445.05279541015625,Targeted I-FGSM success
303,3,8.0,3,8.0,True,54,746.3611450195312,Targeted I-FGSM success
303,3,9.0,3,9.0,True,36,486.2344970703125,Targeted I-FGSM success
310,3,0.0,3,0.0,True,62,708.3148803710938,Targeted I-FGSM success
310,3,1.0,3,1.0,True,82,835.67041015625,Targeted I-FGSM success
310,3,2.0,3,2.0,True,40,526.8225708007812,Targeted I-FGSM success
310,3,4.0,3,4.0,True,62,757.4153442382812,Targeted I-FGSM success
310,3,5.0,3,5.0,True,42,517.6929321289062,Targeted I-FGSM success
310,3,6.0,3,6.0,True,68,823.2041015625,Targeted I-FGSM success
310,3,7.0,3,7.0,True,88,959.2439575195312,Targeted I-FGSM success
310,3,8.0,3,8.0,True,26,411.3988342285156,Targeted I-FGSM success
310,3,9.0,3,9.0,True,32,472.2944030761719,Targeted I-FGSM success
311,3,0.0,3,0.0,True,64,740.808349609375,Targeted I-FGSM success
311,3,1.0,3,1.0,True,70,755.68115234375,Targeted I-FGSM success
311,3,2.0,3,2.0,True,58,684.6210327148438,Targeted I-FGSM success
311,3,4.0,3,4.0,True,46,588.9320678710938,Targeted I-FGSM success
311,3,5.0,3,5.0,True,42,547.8512573242188,Targeted I-FGSM success
311,3,6.0,3,6.0,True,76,854.425537109375,Targeted I-FGSM success
311,3,7.0,3,7.0,True,76,791.4676513671875,Targeted I-FGSM success
311,3,8.0,3,8.0,True,28,429.8592834472656,Targeted I-FGSM success
311,3,9.0,3,9.0,True,32,449.16143798828125,Targeted I-FGSM success
314,3,0.0,3,0.0,True,70,850.90478515625,Targeted I-FGSM success
314,3,1.0,3,3.0,False,200,,Targeted I-FGSM
314,3,2.0,3,2.0,True,52,667.2218627929688,Targeted I-FGSM success
314,3,4.0,3,4.0,True,104,1169.80810546875,Targeted I-FGSM success
314,3,5.0,3,5.0,True,86,964.1696166992188,Targeted I-FGSM success
314,3,6.0,3,6.0,True,76,921.8958740234375,Targeted I-FGSM success
314,3,7.0,3,3.0,False,200,,Targeted I-FGSM
314,3,8.0,3,8.0,True,42,607.284912109375,Targeted I-FGSM success
314,3,9.0,3,9.0,True,86,1148.0919189453125,Targeted I-FGSM success
335,3,,2,,False,1,,Already misclassified
337,3,0.0,3,8.0,False,200,,Targeted I-FGSM
337,3,1.0,3,3.0,False,200,,Targeted I-FGSM
337,3,2.0,3,2.0,True,76,939.6568603515625,Targeted I-FGSM success
337,3,4.0,3,3.0,False,200,,Targeted I-FGSM
337,3,5.0,3,5.0,True,118,1201.537353515625,Targeted I-FGSM success
337,3,6.0,3,8.0,False,200,,Targeted I-FGSM
337,3,7.0,3,3.0,False,200,,Targeted I-FGSM
337,3,8.0,3,8.0,True,50,718.6299438476562,Targeted I-FGSM success
337,3,9.0,3,3.0,False,200,,Targeted I-FGSM
340,3,0.0,3,8.0,False,200,,Targeted I-FGSM
340,3,1.0,3,3.0,False,200,,Targeted I-FGSM
340,3,2.0,3,2.0,True,86,1044.037841796875,Targeted I-FGSM success
340,3,4.0,3,4.0,True,160,1280.90283203125,Targeted I-FGSM success
340,3,5.0,3,5.0,True,54,679.4225463867188,Targeted I-FGSM success
340,3,6.0,3,8.0,False,200,,Targeted I-FGSM
340,3,7.0,3,3.0,False,200,,Targeted I-FGSM
340,3,8.0,3,8.0,True,46,675.310302734375,Targeted I-FGSM success
340,3,9.0,3,9.0,True,50,691.7796020507812,Targeted I-FGSM success
343,3,0.0,3,0.0,True,122,1216.3963623046875,Targeted I-FGSM success
343,3,1.0,3,1.0,True,140,1189.3157958984375,Targeted I-FGSM success
343,3,2.0,3,2.0,True,40,496.88427734375,Targeted I-FGSM success
343,3,4.0,3,4.0,True,102,1219.02587890625,Targeted I-FGSM success
343,3,5.0,3,5.0,True,58,717.8321533203125,Targeted I-FGSM success
343,3,6.0,3,6.0,True,162,1328.541259765625,Targeted I-FGSM success
343,3,7.0,3,7.0,True,104,1152.5394287109375,Targeted I-FGSM success
343,3,8.0,3,8.0,True,26,397.32354736328125,Targeted I-FGSM success
343,3,9.0,3,9.0,True,44,585.808837890625,Targeted I-FGSM success
347,3,0.0,3,0.0,True,110,1160.5167236328125,Targeted I-FGSM success
347,3,1.0,3,1.0,True,162,1215.857666015625,Targeted I-FGSM success
347,3,2.0,3,2.0,True,184,1364.9571533203125,Targeted I-FGSM success
347,3,4.0,3,4.0,True,118,1111.318115234375,Targeted I-FGSM success
347,3,5.0,3,5.0,True,34,433.2481994628906,Targeted I-FGSM success
347,3,6.0,3,8.0,False,200,,Targeted I-FGSM
347,3,7.0,3,7.0,True,80,888.0455932617188,Targeted I-FGSM success
347,3,8.0,3,8.0,True,64,818.1130981445312,Targeted I-FGSM success
347,3,9.0,3,9.0,True,36,468.78460693359375,Targeted I-FGSM success
361,3,0.0,3,8.0,False,200,,Targeted I-FGSM
361,3,1.0,3,3.0,False,200,,Targeted I-FGSM
361,3,2.0,3,2.0,True,54,696.9390258789062,Targeted I-FGSM success
361,3,4.0,3,4.0,True,124,1150.0230712890625,Targeted I-FGSM success
361,3,5.0,3,5.0,True,64,739.8046875,Targeted I-FGSM success
361,3,6.0,3,8.0,False,200,,Targeted I-FGSM
361,3,7.0,3,3.0,False,200,,Targeted I-FGSM
361,3,8.0,3,8.0,True,34,520.51318359375,Targeted I-FGSM success
361,3,9.0,3,9.0,True,36,506.20745849609375,Targeted I-FGSM success
364,3,0.0,3,0.0,True,108,1178.7760009765625,Targeted I-FGSM success
364,3,1.0,3,3.0,False,200,,Targeted I-FGSM
364,3,2.0,3,2.0,True,68,916.37548828125,Targeted I-FGSM success
